,geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1,cpolsby,rank_cpolsby,dpolsby_0.5,dpolsby_pro_0.5,dpop_polsby_0.5,dpop_polsby_pro_0.5,rank_dpolsby_0.5,rank_dpolsby_pro_0.5,rank_dpop_polsby_0.5,rank_dpop_polsby_pro_0.5,dpolsby_0.1,dpolsby_pro_0.1,dpop_polsby_0.1,dpop_polsby_pro_0.1,rank_dpolsby_0.1,rank_dpolsby_pro_0.1,rank_dpop_polsby_0.1,rank_dpop_polsby_pro_0.1
280,3625,0.3499603743985019,2.9100444368037435,29,53968,28.586357280988683,53416.94770220904,591,717894,590.5863572809888,717342.9477022091,29,53968,28.586357280988683,53416.94770220904,591,717894,590.5863572809888,717342.9477022091,0.5193133593183464,10.0,0.7027348394768134,0.7227128484457488,0.00024648339994211196,0.00025140198145488606,4.0,4.0,12.0,12.0,0.7027348394768134,0.7227128484457488,0.00024648339994211196,0.00025140198145488606,4.0,4.0,8.0,12.0
281,3615,0.004698978138999925,0.3300462524759473,44,46579,42.87750307366573,45406.45009626307,571,715425,569.8775030736656,714252.4500962631,58,67326,46.59969080531938,51044.834312935694,585,736172,573.5996908053194,719890.8343129356,0.5420803650579089,6.0,0.2949380165289256,0.3099720526920175,0.000329749230864096,0.00034643091362462073,15.0,16.0,5.0,5.0,0.17390011890606422,0.2641452700545154,0.00016241033782168307,0.0002762886517991223,39.0,22.0,25.0,7.0
282,3617,0.1223885652035,1.8415572389880703,81,115277,80.35072901568685,113754.7137283148,491,718153,490.3507290156868,716630.7137283147,82,116669,80.5493217555039,114031.15482214016,492,719545,490.5493217555039,716907.1548221401,0.4535031033725638,27.0,0.07483615302545343,0.0759498958129717,5.404202916679979e-05,5.538046701371435e-05,142.0,151.0,131.0,134.0,0.07317073170731707,0.07560645991379172,5.2862416094456155e-05,5.513353887903809e-05,126.0,143.0,116.0,129.0
283,3619,2.2883105460125046,10.424078613835476,142,175236,138.82206019739453,170726.02468781266,644,723390,640.8220601973948,718880.0246878123,143,176755,139.16655485999368,171249.31208030068,645,724909,641.1665548599939,719403.3120803004,0.2646363331073292,158.0,0.03193810751834954,0.0332522076039774,2.355731766571257e-05,2.4663627932715256e-05,322.0,326.0,292.0,293.0,0.03154188468873784,0.03310557289714653,2.320278287246599e-05,2.4530972283994267e-05,299.0,319.0,259.0,284.0
284,3613,0.003589351673000068,0.39062162133756295,85,85906,81.78894075025227,81244.9372221737,505,721084,501.7889407502524,716422.9372221738,88,88240,82.62471974827146,81940.58479318945,508,723418,502.6247197482716,717118.5847931894,0.2956060502303779,128.0,0.0698961937716263,0.07501220261838679,9.770996638334545e-05,0.00010853676349911433,162.0,155.0,69.0,64.0,0.06559917355371901,0.07362475203305581,9.290911254149854e-05,0.00010680531361679453,149.0,147.0,57.0,59.0
285,3713,0.5975015125384997,11.185529885909693,212,394906,198.72572050427613,369705.2787281224,382,740503,368.7257205042762,715302.2787281222,249,459269,210.63315096041276,390182.46825529024,419,804866,380.6331509604128,735779.4682552902,0.06001167491419091,425.0,0.008499466002135992,0.009336740155760742,4.748313204822911e-06,5.23333222177306e-06,434.0,434.0,433.0,433.0,0.006757955516846503,0.008579325808648711,3.8158326310438994e-06,4.832948433940493e-06,433.0,434.0,432.0,433.0
286,3705,0.9328041967694998,8.711364418817206,138,208221,130.00749416849132,196872.4898904652,498,729821,490.0074941684916,718472.4898904648,167,249567,138.7816508805011,209260.3293562284,527,771167,498.7816508805014,730860.3293562281,0.15446425418782833,327.0,0.026149968494013864,0.028991183650198978,1.6833223894612997e-05,1.853702671733781e-05,360.0,348.0,353.0,344.0,0.018896339058410126,0.02589681591366745,1.2381524458329427e-05,1.6690163081600915e-05,379.0,364.0,365.0,354.0
287,3710,0.6720901745789984,6.202210252658652,97,155869,93.15356442899059,150648.41369418346,535,732576,531.1535644289905,727355.4136941835,108,173025,96.598928640897,156024.53959526223,546,749732,534.598928640897,732731.5395952624,0.21955556084814418,220.0,0.05686045275799766,0.06120982607315829,3.015318472663313e-05,3.2049226299602956e-05,210.0,203.0,241.0,240.0,0.04681069958847737,0.05729061239096021,2.504311408370576e-05,3.0099485090602524e-05,215.0,208.0,254.0,241.0
288,3712,0.14359058829199772,7.8787259508725676,215,351233,198.9254836877255,323811.4084092223,475,724562,458.9254836877256,697140.4084092224,277,449897,216.14611317436538,351157.86756970745,537,823226,476.14611317436544,724486.8675697078,0.029068582199088873,436.0,0.010275824770146024,0.011597418490451558,5.873337090509464e-06,6.648688181163437e-06,430.0,429.0,426.0,426.0,0.006998657613157998,0.010191670701581695,4.067175229605543e-06,5.875241346051405e-06,432.0,431.0,431.0,426.0
289,3708,1.1721157724340037,8.129097051806589,113,196218,105.89952310656663,183675.1284050733,481,737720,473.89952310656685,725177.1284050734,132,230739,110.99101453627144,192504.89269803851,500,772241,478.9910145362715,734006.8926980386,0.22289265477909329,212.0,0.03766935547027958,0.04225696122402566,1.9160810162650934e-05,2.1495294223442844e-05,296.0,281.0,328.0,318.0,0.02869605142332415,0.038882280067965125,1.450476988968363e-05,1.9806903887521495e-05,317.0,292.0,348.0,321.0
290,3711,1.7793170062065022,10.405554668896244,99,147423,96.67504138153464,143546.27489760792,524,735112,521.6750413815347,731235.2748976076,106,158458,98.704403724457,146299.4600300022,531,746147,523.7044037244568,733988.4600300018,0.20650602310539176,249.0,0.05346393225181104,0.055817621434065386,3.3823848695502186e-05,3.548732632081392e-05,225.0,227.0,220.0,219.0,0.04725881096475614,0.05375429461739195,2.971639051452786e-05,3.429286623610205e-05,214.0,221.0,212.0,219.0
291,3702,0.8476088792114965,9.993906450244783,154,280941,147.81680244940472,268718.5424454267,425,733282,418.8168024494047,721059.5424454267,176,327795,154.36690873357827,281682.2875075097,447,780136,425.3669087335781,734023.2875075097,0.10664360114165175,390.0,0.017920391297014674,0.019167986279875874,9.290536128678696e-06,9.985638927457225e-06,400.0,404.0,413.0,412.0,0.014430526859504132,0.017850701447610546,7.260485620392644e-06,9.25104429979604e-06,402.0,401.0,414.0,413.0
292,3706,0.9697256731364972,10.206508523424684,188,315515,175.9474148963488,294939.46191253985,482,747306,469.9474148963489,726730.46191254,219,374900,185.13629192948966,312055.839139095,513,806691,479.1362919294897,743846.839139095,0.11697804324464764,380.0,0.013637392485287461,0.015180409402022357,7.506862257827217e-06,8.354252502980762e-06,423.0,423.0,423.0,422.0,0.010696190654907112,0.013978994866770022,5.739530007859836e-06,7.638690167680949e-06,423.0,423.0,422.0,424.0
293,3703,3.0843250092885026,19.44122685769173,153,240827,143.77182370116097,227293.76614185746,508,739084,498.7718237011608,725550.7661418576,174,274167,150.41563998138736,237968.2976110228,529,772424,505.4156399813871,736225.297611023,0.1025469300275473,391.0,0.021701055149728737,0.024129834781836272,1.2743345245278887e-05,1.4044062565646753e-05,386.0,381.0,388.0,389.0,0.017472585546307307,0.022338946355859087,1.0276030851036445e-05,1.3000873386542165e-05,387.0,383.0,385.0,388.0
294,3709,0.23165576956199985,5.8243600112912075,159,269034,151.79072231505052,258804.62209844345,427,731057,419.7907223150505,720827.6220984434,179,302585,157.5870574396067,268596.6176528926,447,764608,425.58705743960684,730619.6176528926,0.08581368706545299,406.0,0.016890154661603575,0.018219748629384837,1.0100361140918351e-05,1.076186063864191e-05,407.0,405.0,408.0,408.0,0.013950875440841422,0.01713749415773616,8.351106989809997e-06,1.012722013352209e-05,403.0,406.0,402.0,408.0
295,3704,0.2752824560910021,8.451539964756893,204,374018,192.7794587504912,353325.7054510962,416,735810,404.77945875049113,715117.7054510961,243,439356,202.95952139165828,369228.5333943754,455,801148,414.9595213916583,731020.5333943755,0.04843024873373608,430.0,0.009996155324875048,0.01089173213811411,5.259938649102122e-06,5.728317235502356e-06,432.0,433.0,429.0,429.0,0.00770546495283578,0.010073650378052919,4.150301330012253e-06,5.362151317403379e-06,430.0,432.0,428.0,430.0
296,3707,1.6809158529270103,13.013239960125231,135,213549,131.64152046599185,206396.24596009852,471,733771,467.6415204659919,726618.2459600986,149,236742,136.04109786447674,213449.29783769025,485,756964,472.0410978644768,733671.2978376903,0.12473403195352255,367.0,0.025843621399176956,0.0269853020993998,1.609034883092614e-05,1.7057002433864375e-05,366.0,368.0,360.0,360.0,0.02184586279897302,0.025505835573236383,1.3505933318885644e-05,1.6103195603124682e-05,361.0,369.0,358.0,361.0
297,3701,1.465369903162016,21.475018909980818,233,357955,215.3201369928397,331057.96112312964,531,714879,513.3201369928398,687981.9611231297,300,476532,232.62523063510932,361697.14695020346,598,833456,530.6252306351097,718621.1469502036,0.03992914599605442,432.0,0.009780986940264141,0.011071819743947752,5.579248088975449e-06,6.277243549672353e-06,433.0,432.0,428.0,428.0,0.006644444444444444,0.009805602028143038,3.67027443045646e-06,5.493002882613754e-06,434.0,433.0,434.0,428.0
298,3800,21.83969623326306,25.18675981908326,80,99822,79.99999916774834,99821.99904213859,572,672591,571.9999991677482,672590.9990421386,80,99822,79.99999916774834,99821.99904213859,572,672591,571.9999991677482,672590.9990421386,0.4326252427732662,37.0,0.089375,0.08937500172952298,6.749918322787912e-05,6.749918442715416e-05,118.0,121.0,100.0,107.0,0.089375,0.08937500172952298,6.749918322787912e-05,6.749918442715416e-05,100.0,117.0,81.0,98.0
299,3910,0.3088909911950003,3.3445345446638917,44,62912,43.043395750503095,61915.42387927065,552,719626,551.0433957505031,718629.4238792707,47,65719,43.620129625078754,62470.5743308332,555,722433,551.6201296250789,719184.5743308333,0.3470113934925186,85.0,0.28512396694214875,0.29742176708479195,0.00018181925014798886,0.000187459430879347,17.0,18.0,26.0,27.0,0.25124490719782705,0.2899120069058727,0.00016726908567298173,0.0001842847366338027,16.0,15.0,22.0,25.0
300,3915,1.2971230397654971,10.888278803757254,158,242889,150.42656540757082,231505.4163136583,501,717716,493.42656540757065,706332.4163136581,208,325568,164.97238020900326,256014.88350320273,551,800395,507.972380209003,730841.8835032025,0.13749046216144578,348.0,0.02006889921486941,0.021805871489598373,1.2165695281954795e-05,1.317913254089748e-05,396.0,394.0,396.0,395.0,0.012735761834319527,0.01866455407265127,7.5512864267456885e-06,1.1150465553930617e-05,410.0,398.0,411.0,400.0
301,3914,0.952016936742002,5.872484511951527,99,145305,96.56191934583502,141880.75215797572,510,722486,507.56191934583507,719061.7521579756,105,155374,97.92071366691226,144160.75307241592,516,732555,508.9207136669123,721341.7530724158,0.3469051750924184,86.0,0.05203550658096113,0.05443487774085727,3.421907915429083e-05,3.572063941737699e-05,230.0,233.0,213.0,217.0,0.046802721088435376,0.05307634244177638,3.034474860953813e-05,3.4709390406870985e-05,216.0,226.0,208.0,212.0
302,3911,0.2101288216529973,4.3105997971602505,142,168676,133.3926009124585,161402.2764508208,747,719711,738.3926009124588,712437.276450821,179,207062,142.9536818145099,171514.857111683,784,758097,747.9536818145103,722549.857111683,0.14210850834105207,341.0,0.037046220987899225,0.041497683593262516,2.5295982569661516e-05,2.734811031838513e-05,299.0,286.0,275.0,274.0,0.02446864954277332,0.03660024679940679,1.7681698014117632e-05,2.45620339765745e-05,342.0,300.0,309.0,282.0
303,3912,0.6308776097225011,7.630063608104968,157,227644,147.5326333652306,213736.3075456992,496,725791,486.5326333652307,711883.3075456992,183,274532,153.7747749597708,224292.24979560066,522,772679,492.77477495977087,722439.2497956004,0.13617540053750837,351.0,0.02012252018337458,0.022352998368771044,1.4005517557227163e-05,1.5583040696669548e-05,394.0,390.0,379.0,374.0,0.015587207739854878,0.02083906685821551,1.0252107729878045e-05,1.4360607043466951e-05,397.0,393.0,386.0,377.0
304,3916,0.3373126685395001,6.22852543286942,174,275787,167.06489922059495,266610.34417989827,474,709479,467.06489922059495,700302.3441798983,200,321786,174.96215920741966,281696.3943942884,500,755478,474.9621592074197,715388.3943942883,0.1092627261531331,387.0,0.015655965120887832,0.016734271253519416,9.328073597667878e-06,9.852163012937967e-06,413.0,413.0,412.0,414.0,0.0125,0.015515677744661926,7.296045461900383e-06,9.01528195559398e-06,413.0,414.0,413.0,415.0
305,3903,0.06343872204650029,3.7690154170131382,136,230743,122.7999343758715,207984.86831124735,567,714032,553.7999343758713,691273.8683112478,170,281989,131.97857375191026,221448.85025347548,601,765278,562.9785737519103,704737.8502534756,0.05611881111391194,426.0,0.030655276816608998,0.036724562480503,1.3410982812376848e-05,1.5980363756627033e-05,330.0,308.0,385.0,369.0,0.020795847750865053,0.03232101605225412,9.623984030386078e-06,1.4370793131377963e-05,370.0,322.0,393.0,376.0
306,3901,0.1886690341034985,3.9197214644070377,142,193513,136.89808795882246,187482.33145415317,539,718710,533.8980879588223,712679.3314541533,156,210708,141.60121108268748,193446.87123711355,553,735905,538.6012110826874,718643.8712371137,0.15431213351020975,328.0,0.026730807379488197,0.02848810757772196,1.9192581612439466e-05,2.0275588698673937e-05,357.0,353.0,326.0,328.0,0.02272353714661407,0.026861693541566173,1.657523536154451e-05,1.920393849112227e-05,357.0,356.0,328.0,327.0
307,3906,1.9858070741440044,12.985598473481845,205,239049,200.9307177203786,233936.65234749197,633,720097,628.9307177203789,714984.652347492,216,253454,204.52453734370982,238746.60183881837,644,734502,632.52453734371,719794.6018388183,0.14798679941111312,337.0,0.015062462819750148,0.01557794390442936,1.2601351882501395e-05,1.3064722146171006e-05,416.0,421.0,389.0,397.0,0.01380315500685871,0.01512120982541927,1.1433907735911335e-05,1.2627988787938364e-05,405.0,416.0,378.0,391.0
308,3902,0.8759237026155007,6.9892810564847965,143,176600,134.80979447591582,164547.32956955768,578,728373,569.809794475916,716320.3295695577,167,204613,141.35747135613482,172204.91015114047,602,756386,576.3574713561351,723977.9101511404,0.22532590954562776,206.0,0.02826544085285344,0.031353571370649286,2.3354600359887082e-05,2.6456086372125715e-05,345.0,337.0,293.0,280.0,0.02158557137222561,0.028843927265941923,1.8066625237502423e-05,2.4413736578537613e-05,365.0,342.0,302.0,287.0
309,3913,0.2559854661375013,6.256154762653741,182,240711,171.42821527873727,226614.0295590225,649,719424,638.4282152787373,705327.0295590225,213,274577,181.92374933357988,237650.8195452803,680,753290,648.9237493335797,716363.8195452802,0.08218833931445857,408.0,0.019593044318319045,0.021724383703056998,1.2416324307770205e-05,1.3734629247988865e-05,397.0,395.0,392.0,391.0,0.01498820780709295,0.019607168127095165,9.991573577660484e-06,1.268396429311815e-05,400.0,396.0,391.0,390.0
310,3908,0.6727038530094991,5.539069490513175,102,138549,101.08935169000748,137344.77682754828,586,720981,585.0893516900074,719776.7768275483,103,139760,101.57123547112646,137928.3380864834,587,722192,585.5712354711264,720360.3380864834,0.27552445495259503,144.0,0.05632449058054594,0.057254730084446065,3.755926014843002e-05,3.815693957281424e-05,212.0,219.0,191.0,203.0,0.05533037986615138,0.05675946130131164,3.6973187169500486e-05,3.7865420708800904e-05,189.0,211.0,167.0,194.0
311,3907,1.0735589725600028,10.478529626586203,161,269064,152.43873094873678,252706.6742724141,523,735586,514.4387309487369,719228.6742724141,187,312327,160.18712300066053,264751.3493437021,549,778849,522.1871230006607,731273.3493437021,0.12286695031385073,371.0,0.02017669071409282,0.022138235803231432,1.016066812588263e-05,1.1262467973032607e-05,393.0,391.0,406.0,405.0,0.0156996196631302,0.020350306527318864,7.984251476277351e-06,1.0432860052463346e-05,396.0,395.0,406.0,405.0
312,3904,1.3007567075545008,10.656961565014434,143,177629,139.1173849318466,172106.63835564564,612,720593,608.1173849318465,715070.6383556456,155,196735,142.37125673312886,176914.84805635328,624,739699,611.3712567331287,719878.8480563534,0.14392596140477673,339.0,0.02992811384419776,0.031421333225808416,2.28382223703453e-05,2.414091361375826e-05,335.0,335.0,297.0,296.0,0.025972944849115505,0.030162016937282973,1.9111367874047783e-05,2.300015937996919e-05,333.0,333.0,292.0,296.0
313,3909,0.5958371018175017,6.227520819739977,185,223143,176.0486580243363,212819.39846116272,687,724019,678.048658024336,713695.3984611628,201,240100,180.7567952954248,217670.85021995445,703,740976,682.7567952954245,718546.8502199545,0.1930665474460311,270.0,0.020073046018991965,0.021877385672103535,1.4540636850157609e-05,1.5757614590563783e-05,395.0,392.0,375.0,372.0,0.017400559392094256,0.02089665464783678,1.285345322414425e-05,1.5165423503445323e-05,389.0,392.0,361.0,368.0
314,3905,1.571038261003497,7.96355325152226,142,167420,140.1723636845771,164859.00241993097,583,718299,581.1723636845771,715738.0024199309,155,183681,144.06562362685938,169661.9133144167,596,734560,585.0656236268594,720540.9133144168,0.3113026724474421,117.0,0.028912914104344375,0.029578773425372573,2.562657619003985e-05,2.633472222119127e-05,340.0,345.0,274.0,282.0,0.02480749219562955,0.028189271611943862,2.1772024040145984e-05,2.503167578098305e-05,337.0,347.0,273.0,278.0
315,4001,0.4379248849774999,5.1575106893366796,73,106787,72.32342876475364,105251.92055484836,523,750431,522.3234287647535,748895.9205548482,76,112439,72.94253157088082,106664.5859804918,526,756083,522.9425315708808,750308.5859804916,0.20688510069873034,248.0,0.0981422405704635,0.09985768460327345,6.580728816475405e-05,6.760228978788482e-05,106.0,110.0,105.0,106.0,0.09106648199445984,0.09828614489028122,5.980472868090865e-05,6.594766334693707e-05,95.0,106.0,100.0,107.0
316,4005,0.5381993499914973,5.025705040394529,87,113247,86.27637481299328,112597.66096241493,686,749496,685.2763748129935,748846.6609624148,91,118233,87.58925487932474,114211.70090886914,690,754482,686.5892548793249,750460.7009088693,0.26776822552998736,153.0,0.09063284449729159,0.0920623343183016,5.844076702095708e-05,5.9065537441025526e-05,114.0,118.0,121.0,127.0,0.08332327013645695,0.08949429244490749,5.397236694774835e-05,5.753164022606433e-05,111.0,116.0,113.0,125.0
